"Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
2022-07-14 21:30:00,"Zika M.","Kubos D.",3,0,11,7,11,8,11,7,NA,NA,NA,NA,1
2022-07-14 22:00:00,"Korp Jr. P.","Urban M.",2,3,11,8,3,11,11,9,4,11,4,11,0
2022-07-14 22:00:00,"Kowalik M.","Brozik K.",3,2,15,13,7,11,6,11,11,8,11,8,1
2022-07-14 22:00:00,"Masa P.","Hons K.",2,3,11,6,8,11,15,13,8,11,7,11,0
2022-07-14 22:00:00,"Stefanik V.","Zika M.",1,3,8,11,8,11,12,10,7,11,NA,NA,0
2022-07-14 22:30:00,"Korp Sr. P.","Bittner M.",3,1,11,9,5,11,11,8,11,9,NA,NA,1
2022-07-14 22:30:00,"Kubos D.","Navrat T.",0,3,11,13,6,11,10,12,NA,NA,NA,NA,0
2022-07-14 22:30:00,"Pikous M.","Kliuchuk R.",2,3,11,13,11,4,11,6,5,11,1,11,0
2022-07-14 22:30:00,"Zadina B.","Krejci A.",1,3,11,2,1,11,11,13,4,11,NA,NA,0
2022-07-14 23:00:00,"Bittner M.","Brozik K.",2,3,11,7,8,11,14,12,5,11,8,11,0
2022-07-14 23:00:00,"Kliuchuk R.","Urban M.",3,0,12,10,11,7,11,6,NA,NA,NA,NA,1
2022-07-14 23:00:00,"Krejci A.","Hons K.",3,1,11,8,4,11,11,4,11,3,NA,NA,1
2022-07-14 23:00:00,"Navrat T.","Zika M.",3,1,11,3,6,11,11,9,11,8,NA,NA,1
2022-07-14 23:30:00,"Korp Jr. P.","Pikous M.",0,3,10,12,4,11,10,12,NA,NA,NA,NA,0
2022-07-14 23:30:00,"Kowalik M.","Korp Sr. P.",1,3,5,11,12,10,9,11,9,11,NA,NA,0
2022-07-14 23:30:00,"Masa P.","Zadina B.",3,1,12,10,2,11,11,8,11,6,NA,NA,1
2022-07-14 23:30:00,"Stefanik V.","Kubos D.",1,3,5,11,5,11,11,8,7,11,NA,NA,0
2022-07-15 00:00:00,"Bittner M.","Kowalik M.",3,2,8,11,11,13,11,7,11,6,11,8,1
2022-07-15 00:00:00,"Kubos D.","Stefanik V.",3,1,11,1,4,11,12,10,11,7,NA,NA,1
2022-07-15 00:00:00,"Masa P.","Zadina B.",3,0,13,11,11,3,11,6,NA,NA,NA,NA,1
2022-07-15 00:00:00,"Pikous M.","Korp Jr. P.",3,0,11,9,11,8,11,9,NA,NA,NA,NA,1
2022-07-15 00:30:00,"Brozik K.","Korp Sr. P.",3,2,9,11,11,7,11,5,6,11,11,8,1
2022-07-15 00:30:00,"Kliuchuk R.","Urban M.",3,1,5,11,11,8,11,6,12,10,NA,NA,1
2022-07-15 00:30:00,"Krejci A.","Hons K.",0,3,9,11,6,11,5,11,NA,NA,NA,NA,0
2022-07-15 00:30:00,"Navrat T.","Zika M.",1,3,11,7,8,11,6,11,9,11,NA,NA,0
2022-07-15 01:00:00,"Batthyany T.","Louda J.",3,2,11,6,7,11,11,8,9,11,11,6,1
2022-07-15 01:05:00,"Klimenta M.","Samko S.",3,0,11,9,13,11,11,4,NA,NA,NA,NA,1
2022-07-15 01:30:00,"Hofman D.","Ruzicka J.",3,0,11,9,11,9,11,8,NA,NA,NA,NA,1
2022-07-15 01:30:00,"Vilhelm P.","Smesny M.",3,0,15,13,11,2,11,1,NA,NA,NA,NA,1
2022-07-15 02:00:00,"Louda J.","Kopecky F.",2,3,11,5,11,13,12,10,8,11,7,11,0
2022-07-15 02:00:00,"Samko S.","Madle L.",3,2,11,2,7,11,11,7,6,11,11,5,1
2022-07-15 02:30:00,"Batthyany T.","Hofman D.",2,3,11,6,4,11,11,3,5,11,4,11,0
2022-07-15 02:30:00,"Klimenta M.","Vilhelm P.",1,3,13,11,4,11,4,11,10,12,NA,NA,0
2022-07-15 03:00:00,"Kopecky F.","Ruzicka J.",3,1,11,2,11,8,8,11,11,8,NA,NA,1
2022-07-15 03:00:00,"Madle L.","Smesny M.",3,2,11,6,11,9,9,11,5,11,11,8,1
2022-07-15 03:30:00,"Louda J.","Hofman D.",3,2,11,9,14,16,11,7,7,11,11,7,1
2022-07-15 03:30:00,"Samko S.","Vilhelm P.",1,3,11,13,10,12,12,10,6,11,NA,NA,0
2022-07-15 04:00:00,"Ruzicka J.","Batthyany T.",3,2,8,11,15,13,11,7,8,11,13,11,1
2022-07-15 04:00:00,"Smesny M.","Klimenta M.",2,3,12,10,7,11,8,11,11,9,9,11,0
2022-07-15 04:30:00,"Hofman D.","Kopecky F.",3,2,13,11,13,11,6,11,10,12,11,3,1
2022-07-15 04:30:00,"Vilhelm P.","Madle L.",3,0,11,9,11,6,11,7,NA,NA,NA,NA,1
2022-07-15 05:00:00,"Ruzicka J.","Louda J.",3,1,11,6,7,11,11,8,12,10,NA,NA,1
2022-07-15 05:00:00,"Smesny M.","Samko S.",3,2,11,6,11,9,9,11,9,11,11,7,1
2022-07-15 05:30:00,"Kopecky F.","Batthyany T.",1,3,11,13,5,11,11,0,9,11,NA,NA,0
2022-07-15 05:30:00,"Madle L.","Klimenta M.",1,3,9,11,12,10,6,11,9,11,NA,NA,0
2022-07-15 06:00:00,"Kopecky F.","Ruzicka J.",2,3,10,12,13,15,11,5,11,1,8,11,0
2022-07-15 06:00:00,"Smesny M.","Samko S.",1,3,6,11,15,13,8,11,7,11,NA,NA,0
2022-07-15 06:30:00,"Hofman D.","Batthyany T.",0,3,8,11,8,11,2,11,NA,NA,NA,NA,0
2022-07-15 06:30:00,"Vilhelm P.","Klimenta M.",0,3,12,14,9,11,9,11,NA,NA,NA,NA,0
2022-07-15 09:00:00,"Lovl J.","Koutnik J.",1,3,7,11,13,11,4,11,5,11,NA,NA,0
2022-07-15 09:00:00,"Mohelnik R.","Machander D.",3,0,11,7,11,4,12,10,NA,NA,NA,NA,1
2022-07-15 09:00:00,"Pavelka R.","Svedik M.",3,0,11,4,11,5,11,5,NA,NA,NA,NA,1
2022-07-15 09:00:00,"Tonar L.","Vojtech P.",3,1,11,9,9,11,11,5,11,2,NA,NA,1
2022-07-15 09:30:00,"Fnukal R.","Sejstal A.",3,2,3,11,11,2,9,11,11,9,11,9,1
2022-07-15 09:30:00,"Molin V.","Balusek Z.",2,3,7,11,5,11,11,8,11,6,10,12,0
2022-07-15 09:30:00,"Prokupek J.","Hampejs V.",3,2,9,11,13,15,12,10,11,6,11,5,1
2022-07-15 09:35:00,"Andrle T.","Stolfa J.",3,0,11,6,11,3,11,9,NA,NA,NA,NA,1
2022-07-15 10:00:00,"Koutnik J.","Fnukal R.",1,3,11,9,8,11,4,11,13,15,NA,NA,0
2022-07-15 10:00:00,"Machander D.","Molin V.",0,3,6,11,9,11,11,13,NA,NA,NA,NA,0
2022-07-15 10:00:00,"Svedik M.","Prokupek J.",1,3,6,11,11,9,8,11,5,11,NA,NA,0
2022-07-15 10:00:00,"Vojtech P.","Andrle T.",1,3,6,11,6,11,11,8,6,11,NA,NA,0
2022-07-15 10:30:00,"Balusek Z.","Mohelnik R.",3,1,9,11,12,10,11,8,11,6,NA,NA,1
2022-07-15 10:30:00,"Hampejs V.","Pavelka R.",3,0,11,9,11,8,12,10,NA,NA,NA,NA,1
2022-07-15 10:30:00,"Sejstal A.","Lovl J.",3,0,12,10,11,1,11,5,NA,NA,NA,NA,1
2022-07-15 10:30:00,"Stolfa J.","Tonar L.",1,3,10,12,6,11,11,8,3,11,NA,NA,0
2022-07-15 11:00:00,"Lovl J.","Fnukal R.",1,3,4,11,11,9,7,11,4,11,NA,NA,0
2022-07-15 11:00:00,"Mohelnik R.","Molin V.",1,3,11,5,13,15,9,11,9,11,NA,NA,0
2022-07-15 11:00:00,"Pavelka R.","Prokupek J.",0,3,2,11,11,13,8,11,NA,NA,NA,NA,0
2022-07-15 11:00:00,"Tonar L.","Andrle T.",0,3,5,11,7,11,3,11,NA,NA,NA,NA,0
2022-07-15 11:30:00,"Koutnik J.","Sejstal A.",3,0,11,8,11,6,11,5,NA,NA,NA,NA,1
2022-07-15 11:30:00,"Machander D.","Balusek Z.",1,3,4,11,6,11,11,9,10,12,NA,NA,0
2022-07-15 11:30:00,"Svedik M.","Hampejs V.",1,3,10,12,11,6,6,11,9,11,NA,NA,0
2022-07-15 11:30:00,"Vojtech P.","Stolfa J.",2,3,5,11,15,13,11,7,7,11,3,11,0
2022-07-15 12:00:00,"Mohelnik R.","Machander D.",3,1,11,6,12,10,5,11,11,5,NA,NA,1
2022-07-15 12:00:00,"Pavelka R.","Svedik M.",2,3,14,12,8,11,5,11,11,9,4,11,0
2022-07-15 12:00:00,"Sejstal A.","Lovl J.",3,1,11,8,4,11,11,6,11,6,NA,NA,1
2022-07-15 12:00:00,"Stolfa J.","Vojtech P.",1,3,7,11,11,5,9,11,8,11,NA,NA,0
2022-07-15 12:30:00,"Andrle T.","Tonar L.",1,3,8,11,5,11,11,9,4,11,NA,NA,0
2022-07-15 12:30:00,"Balusek Z.","Molin V.",0,3,5,11,9,11,10,12,NA,NA,NA,NA,0
2022-07-15 12:30:00,"Fnukal R.","Koutnik J.",3,0,11,6,11,9,11,8,NA,NA,NA,NA,1
2022-07-15 12:30:00,"Prokupek J.","Hampejs V.",3,2,9,11,2,11,11,5,11,4,13,11,1
2022-07-15 13:00:00,"Belovsky J.","Vrabec J.",2,3,11,7,10,12,11,7,8,11,8,11,0
2022-07-15 13:00:00,"Paril O.","Pribyl J.",3,1,8,11,11,9,11,9,11,5,NA,NA,1
2022-07-15 13:00:00,"Pechacek J.","Kotil M.",3,0,11,5,11,8,11,9,NA,NA,NA,NA,1
2022-07-15 13:00:00,"Svec J.","Mazanek S.",1,3,8,11,11,4,12,14,14,16,NA,NA,0
2022-07-15 13:30:00,"Bartunek R.","Hruska V. sr",3,1,9,11,11,6,11,9,11,8,NA,NA,1
2022-07-15 13:30:00,"Brezna T.","Nejedly M.",3,2,11,3,11,9,9,11,6,11,11,6,1
2022-07-15 13:30:00,"Sikora R.","Pavliska M.",1,3,9,11,11,7,11,13,11,13,NA,NA,0
2022-07-15 13:30:00,"Tonar L.","Stolfa J.",3,1,11,7,6,11,11,3,13,11,NA,NA,1
2022-07-15 14:00:00,"Kotil M.","Brezna T.",3,2,6,11,8,11,11,6,11,9,11,5,1
2022-07-15 14:00:00,"Mazanek S.","Bartunek R.",1,3,12,10,4,11,5,11,6,11,NA,NA,0
2022-07-15 14:00:00,"Pribyl J.","Sikora R.",3,0,15,13,12,10,11,8,NA,NA,NA,NA,1
2022-07-15 14:00:00,"Vrabec J.","Tonar L.",2,3,11,9,11,7,6,11,10,12,4,11,0
2022-07-15 14:30:00,"Hruska V. sr","Svec J.",3,1,10,12,11,8,11,6,12,10,NA,NA,1
2022-07-15 14:30:00,"Nejedly M.","Pechacek J.",2,3,8,11,11,7,11,8,7,11,7,11,0
2022-07-15 14:30:00,"Pavliska M.","Paril O.",0,3,8,11,4,11,5,11,NA,NA,NA,NA,0
2022-07-15 14:30:00,"Stolfa J.","Belovsky J.",1,3,7,11,8,11,11,8,5,11,NA,NA,0
2022-07-15 15:00:00,"Belovsky J.","Tonar L.",1,3,11,9,10,12,11,13,7,11,NA,NA,0
2022-07-15 15:00:00,"Paril O.","Sikora R.",3,1,12,10,11,5,4,11,12,10,NA,NA,1
2022-07-15 15:00:00,"Pechacek J.","Brezna T.",1,3,2,11,2,11,11,8,2,11,NA,NA,0
2022-07-15 15:00:00,"Svec J.","Bartunek R.",1,3,8,11,5,11,11,7,7,11,NA,NA,0
2022-07-15 15:30:00,"Kotil M.","Nejedly M.",0,3,4,11,7,11,9,11,NA,NA,NA,NA,0
2022-07-15 15:30:00,"Mazanek S.","Hruska V. sr",2,3,10,12,11,9,11,6,7,11,9,11,0
2022-07-15 15:30:00,"Pribyl J.","Pavliska M.",1,3,11,9,4,11,9,11,4,11,NA,NA,0
2022-07-15 15:30:00,"Vrabec J.","Stolfa J.",2,3,7,11,8,11,16,14,11,5,7,11,0
2022-07-15 16:00:00,"Nejedly M.","Kotil M.",3,0,11,6,11,3,11,8,NA,NA,NA,NA,1
2022-07-15 16:00:00,"Pribyl J.","Sikora R.",3,1,7,11,11,8,11,9,11,7,NA,NA,1
2022-07-15 16:10:00,"Belovsky J.","Stolfa J.",3,0,11,6,11,1,11,9,NA,NA,NA,NA,1
2022-07-15 16:10:00,"Mazanek S.","Svec J.",2,3,3,11,11,7,5,11,14,12,9,11,0
2022-07-15 16:30:00,"Brezna T.","Pechacek J.",3,1,11,6,11,6,6,11,11,5,NA,NA,1
2022-07-15 16:30:00,"Paril O.","Pavliska M.",3,0,11,6,11,5,11,5,NA,NA,NA,NA,1
2022-07-15 16:30:00,"Tonar L.","Vrabec J.",3,0,12,10,13,11,11,6,NA,NA,NA,NA,1
2022-07-15 16:40:00,"Bartunek R.","Hruska V. sr",3,2,11,6,11,5,5,11,5,11,11,6,1
2022-07-15 17:00:00,"Foltynek J.","Jurdin T.",1,3,11,5,10,12,8,11,10,12,NA,NA,0
2022-07-15 17:00:00,"Manhal J. sr","Svoboda V.",3,0,11,5,13,11,13,11,NA,NA,NA,NA,1
2022-07-15 17:05:00,"Mares E.","Jindrak L.",2,3,11,9,11,8,4,11,8,11,10,12,0
2022-07-15 17:05:00,"Prokupek J.","Belovsky J.",3,2,12,10,5,11,11,7,6,11,11,4,1
2022-07-15 17:30:00,"Kolacek I.","Pechacek J.",3,1,11,1,11,5,10,12,11,7,NA,NA,1
2022-07-15 17:30:00,"Pozarsky J.","Barbora A.",3,1,4,11,11,7,11,6,11,5,NA,NA,1
2022-07-15 17:30:00,"Vedmoch M.","Suta T.",3,2,7,11,11,9,13,11,11,13,11,8,1
2022-07-15 17:40:00,"Bradac P.","Kutifel J.",2,3,11,7,13,15,9,11,11,8,10,12,0
2022-07-15 18:00:00,"Belovsky J.","Pozarsky J.",2,3,7,11,11,6,5,11,11,5,11,13,0
2022-07-15 18:00:00,"Jurdin T.","Vedmoch M.",1,3,5,11,11,4,5,11,8,11,NA,NA,0
2022-07-15 18:00:00,"Svoboda V.","Kolacek I.",1,3,11,5,12,14,4,11,7,11,NA,NA,0
2022-07-15 18:10:00,"Jindrak L.","Bradac P.",2,3,11,9,12,10,4,11,8,11,5,11,0
2022-07-15 18:30:00,"Barbora A.","Prokupek J.",3,1,14,12,12,10,8,11,11,9,NA,NA,1
2022-07-15 18:30:00,"Pechacek J.","Manhal J. sr",3,2,8,11,8,11,11,4,11,3,12,10,1
2022-07-15 18:30:00,"Suta T.","Foltynek J.",2,3,11,5,6,11,8,11,11,7,3,11,0
2022-07-15 18:40:00,"Kutifel J.","Mares E.",2,3,11,9,9,11,11,8,5,11,12,14,0
2022-07-15 19:00:00,"Foltynek J.","Vedmoch M.",1,3,5,11,11,9,9,11,9,11,NA,NA,0
2022-07-15 19:00:00,"Manhal J. sr","Kolacek I.",1,3,4,11,7,11,11,4,5,11,NA,NA,0
2022-07-15 19:00:00,"Prokupek J.","Pozarsky J.",3,1,13,11,11,5,4,11,11,6,NA,NA,1
2022-07-15 19:10:00,"Mares E.","Bradac P.",3,0,12,10,11,7,11,7,NA,NA,NA,NA,1
2022-07-15 19:30:00,"Belovsky J.","Barbora A.",0,3,6,11,9,11,8,11,NA,NA,NA,NA,0
2022-07-15 19:30:00,"Jindrak L.","Kutifel J.",3,1,9,11,11,9,11,3,11,7,NA,NA,1
2022-07-15 19:30:00,"Jurdin T.","Suta T.",3,0,11,4,11,8,11,7,NA,NA,NA,NA,1
2022-07-15 19:30:00,"Svoboda V.","Pechacek J.",2,3,9,11,11,9,9,11,12,10,9,11,0
2022-07-15 20:00:00,"Foltynek J.","Suta T.",3,1,13,11,9,11,11,4,11,3,NA,NA,1
2022-07-15 20:00:00,"Kutifel J.","Bradac P.",3,2,11,9,11,8,7,11,5,11,11,4,1
2022-07-15 20:00:00,"Manhal J. sr","Svoboda V.",0,3,4,11,8,11,5,11,NA,NA,NA,NA,0
2022-07-15 20:00:00,"Pozarsky J.","Belovsky J.",3,2,11,5,11,13,11,6,10,12,11,3,1
2022-07-15 20:30:00,"Barbora A.","Prokupek J.",3,1,13,11,9,11,11,6,13,11,NA,NA,1
2022-07-15 20:30:00,"Mares E.","Jindrak L.",2,3,11,5,11,7,10,12,5,11,5,11,0
2022-07-15 20:30:00,"Vedmoch M.","Jurdin T.",2,3,11,8,14,12,11,13,9,11,5,11,0
2022-07-15 20:35:00,"Kolacek I.","Pechacek J.",2,3,11,7,4,11,11,6,9,11,11,13,0
2022-07-15 21:20:00,"Mares E.","Klimenta M.",3,0,11,6,11,3,11,7,NA,NA,NA,NA,1
2022-07-15 21:20:00,"Medek J.","Postelt T.",3,0,11,7,11,5,12,10,NA,NA,NA,NA,1
2022-07-15 21:20:00,"Stusek J.","Sedlacek M.",0,3,2,11,8,11,6,11,NA,NA,NA,NA,0
2022-07-15 21:35:00,"Benes R.","Burdik V.",3,0,11,6,11,7,11,5,NA,NA,NA,NA,1
2022-07-15 21:35:00,"Bradac P.","Kanera J.",0,3,5,11,9,11,3,11,NA,NA,NA,NA,0
2022-07-15 21:35:00,"Macela P.","Gireth P.",3,0,11,9,11,5,11,7,NA,NA,NA,NA,1
2022-07-15 21:40:00,"Svoboda P.","Vaclavek J.",3,1,11,2,11,9,12,14,18,16,NA,NA,1
2022-07-15 22:00:00,"Klimenta M.","Bradac P.",0,3,8,11,4,11,9,11,NA,NA,NA,NA,0
2022-07-15 22:00:00,"Postelt T.","Macela P.",0,3,8,11,4,11,8,11,NA,NA,NA,NA,0
2022-07-15 22:00:00,"Sedlacek M.","Benes R.",3,1,11,9,10,12,11,8,11,8,NA,NA,1
2022-07-15 22:05:00,"Cejka M.","Bacovsky D.",3,1,11,9,11,9,7,11,11,9,NA,NA,1
2022-07-15 22:25:00,"Vaclavek J.","Cejka M.",2,3,8,11,12,10,9,11,11,8,8,11,0
2022-07-15 22:30:00,"Burdik V.","Stusek J.",3,1,12,10,11,8,6,11,11,7,NA,NA,1
2022-07-15 22:30:00,"Gireth P.","Medek J.",2,3,9,11,11,9,7,11,11,6,13,15,0
2022-07-15 22:30:00,"Kanera J.","Mares E.",3,0,11,8,11,6,11,8,NA,NA,NA,NA,1
2022-07-15 22:50:00,"Bacovsky D.","Svoboda P.",0,3,7,11,4,11,9,11,NA,NA,NA,NA,0
2022-07-15 23:00:00,"Mares E.","Bradac P.",3,1,11,7,7,11,11,5,11,8,NA,NA,1
2022-07-15 23:00:00,"Medek J.","Macela P.",2,3,4,11,9,11,11,8,11,7,6,11,0
2022-07-15 23:00:00,"Stusek J.","Benes R.",0,3,8,11,8,11,9,11,NA,NA,NA,NA,0
2022-07-15 23:05:00,"Svoboda P.","Cejka M.",3,0,11,5,11,9,11,5,NA,NA,NA,NA,1
2022-07-15 23:30:00,"Klimenta M.","Kanera J.",0,3,8,11,3,11,7,11,NA,NA,NA,NA,0
2022-07-15 23:30:00,"Postelt T.","Gireth P.",3,2,9,11,6,11,11,9,11,8,11,6,1
2022-07-15 23:30:00,"Sedlacek M.","Burdik V.",3,2,9,11,11,6,9,11,11,6,11,4,1
2022-07-15 23:30:00,"Vaclavek J.","Bacovsky D.",3,0,11,6,11,7,11,4,NA,NA,NA,NA,1
2022-07-16 00:00:00,"Bradac P.","Klimenta M.",3,2,11,7,11,5,6,11,2,11,11,5,1
2022-07-16 00:00:00,"Burdik V.","Stusek J.",3,1,11,7,13,11,4,11,11,8,NA,NA,1
2022-07-16 00:00:00,"Postelt T.","Gireth P.",1,3,3,11,6,11,12,10,5,11,NA,NA,0
2022-07-16 00:00:00,"Vaclavek J.","Bacovsky D.",3,1,9,11,11,6,11,9,11,6,NA,NA,1
2022-07-16 00:30:00,"Kanera J.","Mares E.",1,3,9,11,3,11,11,6,7,11,NA,NA,0
2022-07-16 00:30:00,"Macela P.","Medek J.",3,2,7,11,9,11,11,7,11,6,11,7,1
2022-07-16 00:30:00,"Sedlacek M.","Benes R.",3,1,11,8,11,4,7,11,11,9,NA,NA,1
2022-07-16 00:30:00,"Svoboda P.","Cejka M.",3,2,12,10,11,13,12,10,8,11,11,8,1
2022-07-16 01:00:00,"Kliuchuk R.","Pikous M.",1,3,11,8,4,11,13,15,8,11,NA,NA,0
2022-07-16 01:00:00,"Nesnera J.","Kowalik M.",3,2,11,8,8,11,11,7,10,12,11,8,1
2022-07-16 01:30:00,"Brozik K.","Hofman D.",2,3,11,5,11,9,9,11,9,11,7,11,0
2022-07-16 01:30:00,"Sucharda J.","Pacha R.",1,3,8,11,8,11,11,3,9,11,NA,NA,0
2022-07-16 02:00:00,"Kowalik M.","Klimenta M.",2,3,9,11,10,12,11,6,11,7,9,11,0
2022-07-16 02:00:00,"Pikous M.","Belonoznik A.",0,3,4,11,10,12,3,11,NA,NA,NA,NA,0
2022-07-16 02:30:00,"Kliuchuk R.","Sucharda J.",3,2,11,5,11,13,11,5,14,16,11,2,1
2022-07-16 02:30:00,"Nesnera J.","Brozik K.",1,3,9,11,8,11,11,9,7,11,NA,NA,0
2022-07-16 03:00:00,"Belonoznik A.","Pacha R.",2,3,11,7,11,4,11,13,8,11,10,12,0
2022-07-16 03:00:00,"Klimenta M.","Hofman D.",1,3,8,11,11,2,10,12,9,11,NA,NA,0
2022-07-16 03:30:00,"Kowalik M.","Brozik K.",1,3,12,14,12,10,7,11,8,11,NA,NA,0
2022-07-16 03:30:00,"Pikous M.","Sucharda J.",2,3,11,5,4,11,7,11,11,2,8,11,0
2022-07-16 04:00:00,"Hofman D.","Nesnera J.",1,3,11,9,4,11,9,11,10,12,NA,NA,0
2022-07-16 04:00:00,"Pacha R.","Kliuchuk R.",0,3,9,11,10,12,12,14,NA,NA,NA,NA,0
2022-07-16 04:30:00,"Brozik K.","Klimenta M.",1,3,13,15,2,11,11,9,6,11,NA,NA,0
2022-07-16 04:30:00,"Sucharda J.","Belonoznik A.",0,3,10,12,3,11,9,11,NA,NA,NA,NA,0
2022-07-16 05:00:00,"Hofman D.","Kowalik M.",3,0,11,4,11,3,12,10,NA,NA,NA,NA,1
2022-07-16 05:00:00,"Pacha R.","Pikous M.",1,3,5,11,10,12,11,6,6,11,NA,NA,0
2022-07-16 05:30:00,"Belonoznik A.","Kliuchuk R.",2,3,8,11,12,10,11,13,11,6,6,11,0
2022-07-16 05:30:00,"Klimenta M.","Nesnera J.",1,3,11,6,9,11,11,13,11,13,NA,NA,0
2022-07-16 06:00:00,"Brozik K.","Klimenta M.",3,1,11,4,6,11,11,8,11,9,NA,NA,1
2022-07-16 06:00:00,"Pikous M.","Pacha R.",2,3,11,9,11,13,8,11,11,7,9,11,0
2022-07-16 06:30:00,"Hofman D.","Nesnera J.",0,3,9,11,11,13,5,11,NA,NA,NA,NA,0
2022-07-16 06:30:00,"Kliuchuk R.","Belonoznik A.",0,3,9,11,8,11,4,11,NA,NA,NA,NA,0
2022-07-16 09:00:00,"Neuwirth Jr. J.","Ogrocki T.",2,3,11,4,4,11,11,8,7,11,9,11,0
2022-07-16 09:00:00,"Pycha P.","Pavelka R.",3,0,11,6,11,8,11,8,NA,NA,NA,NA,1
2022-07-16 09:00:00,"Svatos V.","Strnad J.",3,1,12,10,7,11,11,5,11,8,NA,NA,1
2022-07-16 09:00:00,"Zahradka Z.","Neuman J.",3,1,6,11,14,12,11,5,11,2,NA,NA,1
2022-07-16 09:30:00,"Hampejs V.","Pozarsky J.",3,2,13,11,11,13,5,11,11,9,11,6,1
2022-07-16 09:30:00,"Musil M.","Przybyla J.",3,2,11,6,10,12,11,9,10,12,11,5,1
2022-07-16 09:30:00,"Pokorny R.","Dvorak M.",3,1,11,7,11,8,7,11,11,3,NA,NA,1
2022-07-16 09:30:00,"Roubal B.","Kasan J.",3,1,11,5,11,5,11,13,11,4,NA,NA,1
2022-07-16 10:00:00,"Neuman J.","Pokorny R.",3,0,11,7,11,9,11,5,NA,NA,NA,NA,1
2022-07-16 10:00:00,"Ogrocki T.","Musil M.",2,3,3,11,11,9,4,11,11,8,8,11,0
2022-07-16 10:00:00,"Strnad J.","Roubal B.",1,3,9,11,8,11,11,6,5,11,NA,NA,0
2022-07-16 10:05:00,"Pavelka R.","Hampejs V.",0,3,3,11,10,12,6,11,NA,NA,NA,NA,0
2022-07-16 10:30:00,"Dvorak M.","Zahradka Z.",0,3,6,11,7,11,9,11,NA,NA,NA,NA,0
2022-07-16 10:30:00,"Kasan J.","Svatos V.",2,3,5,11,7,11,12,10,13,11,7,11,0
2022-07-16 10:30:00,"Pozarsky J.","Pycha P.",0,3,8,11,3,11,10,12,NA,NA,NA,NA,0
2022-07-16 10:30:00,"Przybyla J.","Neuwirth Jr. J.",3,2,11,4,5,11,11,7,9,11,11,5,1
2022-07-16 11:00:00,"Neuwirth Jr. J.","Musil M.",3,1,11,4,11,3,8,11,11,8,NA,NA,1
2022-07-16 11:00:00,"Pycha P.","Hampejs V.",3,0,11,8,11,6,13,11,NA,NA,NA,NA,1
2022-07-16 11:00:00,"Svatos V.","Roubal B.",3,0,12,10,11,3,12,10,NA,NA,NA,NA,1
2022-07-16 11:00:00,"Zahradka Z.","Pokorny R.",3,2,9,11,7,11,11,5,11,5,11,3,1
2022-07-16 11:30:00,"Neuman J.","Dvorak M.",3,2,11,7,8,11,11,9,3,11,11,8,1
2022-07-16 11:30:00,"Ogrocki T.","Przybyla J.",2,3,7,11,11,6,11,9,6,11,9,11,0
2022-07-16 11:30:00,"Pavelka R.","Pozarsky J.",3,1,11,9,11,3,8,11,11,5,NA,NA,1
2022-07-16 11:30:00,"Strnad J.","Kasan J.",3,2,11,13,11,9,11,6,9,11,11,6,1
2022-07-16 12:00:00,"Neuwirth Jr. J.","Ogrocki T.",2,3,6,11,7,11,12,10,11,9,5,11,0
2022-07-16 12:00:00,"Pavelka R.","Pozarsky J.",3,1,15,13,5,11,12,10,11,9,NA,NA,1
2022-07-16 12:05:00,"Pokorny R.","Dvorak M.",3,1,11,6,11,9,11,13,11,7,NA,NA,1
2022-07-16 12:05:00,"Strnad J.","Kasan J.",1,3,6,11,7,11,11,2,6,11,NA,NA,0
2022-07-16 12:30:00,"Przybyla J.","Musil M.",1,3,3,11,9,11,11,9,6,11,NA,NA,0
2022-07-16 12:30:00,"Pycha P.","Hampejs V.",3,2,8,11,11,6,10,12,15,13,11,5,1
2022-07-16 12:30:00,"Svatos V.","Roubal B.",3,0,11,9,11,5,11,4,NA,NA,NA,NA,1
2022-07-16 12:30:00,"Zahradka Z.","Neuman J.",3,0,11,6,11,5,11,5,NA,NA,NA,NA,1
2022-07-16 13:00:00,"Konvicka V.","Kanok J.",3,1,13,11,11,9,9,11,11,4,NA,NA,1
2022-07-16 13:00:00,"Picka F.","Neuman J.",2,3,5,11,12,10,11,5,8,11,6,11,0
2022-07-16 13:00:00,"Tacinec M.","Buzek J.",3,1,11,8,5,11,11,8,11,3,NA,NA,1
2022-07-16 13:05:00,"Regner M.","Knot J.",3,2,11,7,8,11,10,12,11,2,11,3,1
2022-07-16 13:30:00,"Havrda L.","Marx P.",2,3,11,13,11,5,8,11,11,5,6,11,0
2022-07-16 13:30:00,"Palmi I.","Motak J.",2,3,9,11,9,11,11,8,11,3,13,15,0
2022-07-16 13:30:00,"Vojtech P.","Leopold M.",2,3,11,9,11,6,6,11,5,11,8,11,0
2022-07-16 13:30:00,"Zahradka Z.","Dvorak M.",3,0,11,5,11,9,12,10,NA,NA,NA,NA,1
2022-07-16 14:00:00,"Buzek J.","Havrda L.",3,1,8,11,11,5,13,11,11,9,NA,NA,1
2022-07-16 14:00:00,"Kanok J.","Palmi I.",0,3,12,14,8,11,7,11,NA,NA,NA,NA,0
